,Brand,Review,BOW Similarity Score
790,Kentucky Brunch Brand Stout ,"2021 vintage, bottle #79', '\n', ""\nholy. fucking. shit. kbbs. beer review #1000. we're finally here. legendary. i absolutely splurged on this one, but why not? morbid curiosity got the better of me. i can't think of a better beer to review for this milestone than the highest rated beer in the whole damn world. i do love maple as an adjunct, so i'm (cautiously) optimistic for this one. i guess there's nothing to do now other than popping this open huh?"", '\n', '\npours completely pitch black with no head into the signature branded stemless teku, just a thin tan ring that leaves no lacing', '\n', ""\nthe nose on this beer is an all out maple bomb, but there's a nice subtlety to it as well. i'm picking up on aromas of real maple syrup, light roast coffee, sticky caramel, pecan pie, milk chocolate, toasted oak, and light earthy bourbon"", '\n', ""\nman, i didn't want to like the taste of this as much as i do. it's not the most complex thing i've ever had but it is so goddamn good for what it is. on the front end of the sip i'm tasting sticky maple syrup, caramel candy, milk chocolate, fruity coffee, light oak, toffee, and raisin. the swallow brings notes of fruity coffee, sticky maple, spicy bourbon, milk chocolate, espresso, vanilla ice cream, pecan pie, and toasted oak. sublime"", '\n', '\na medium full body pairs with gentle tingling carbonation, resulting in a velvety beer. finishes surprisingly dry and boozy with a wonderful sweetness', '\n', ""\ni won't even play around, this is fucking amazing. not top beer in the world amazing, but it definitely cracks my top 10. this is truly a once in a lifetime beer experience. i will likely never get another bottle again unless i make the trek out to iowa with @pru (who i allowed a few sips of this for his review) but i will cherish every sip of this one. more than the sum of its parts. cheers ba!""",0.0
791,Kentucky Brunch Brand Stout ,"celebrating my buddy @rug with his 1,000th beer review. pours an almost perfect black with no head. smells lightly of maple syrup and chocolate. with the first sip i immediately tasted chocolate and caramel followed by a maple syrup finish. the syrup flavor lingers. the feel department is where this stout lacks. feels very light, which is good for me as someone not too fond of stouts and lagers but to the avid fan of a heavier beer, this one may disappoint. overall great beer and i’m glad i got to crack it open with my bud.",0.0
792,Kentucky Brunch Brand Stout ,"thick and syrupy pour, mocha head. aroma is boozy maple, bittersweet chocolate.', '\nlived up to my expectations and very happy to try.', '\nmouthfeel was heavy, syrupy, smooth with light carbonation.', '\nnice barrel presence and all the flavors blend together neatly.",0.0
793,Kentucky Brunch Brand Stout ,had a big share and this was by far the best stout,0.0
794,Kentucky Brunch Brand Stout ,"look - fantastic black and thick with a great tan head', '\nsmell - maple and barrel', '\ntaste - great maple coffee barrel taste ', '\nfeel - full body creamy light carb', '\noverall - incredible but for the hype, to much maple",0.0
795,Kentucky Brunch Brand Stout ,"initial nose is beautiful maple! the taste is nice barrel, maple, coffee and chocolate. this is very rich and overall deserving of the high ratings. the only slight knock on this beer is viscosity.",0.0
796,Kentucky Brunch Brand Stout ,"a: nightfall in appearance that presents a class, of shades, within the bearded iris: before the storm. though, the arriving predominance peers to schemes of an ayam cemani, with dyed allocations on provoked (methodical) discharges. inasmuch as, light charcoal to the late reposed tones of a cayuga duck, given the dark purple to aerated grey-green exhales. in conjunction, a fallow headpiece that’s brief in withstanding preservation. yet, justifiably well-designed, as the accents address the beaver toned collapse with a dutch white lip. there is minimal adherence upon the necks fold, as that portrayal comes in balmy, goaded strides. notwithstanding, the thermal development behind tack-distilled tears, for adequately webbing church windows. to that extent, a multi-layered scene that’s deep for optimization with each intermission ', '\n', '\ns: malt is put into motion and characterized by the sweet/rich lexicons with a thick trek for pure maple, as a slight roasted bite aids in dimension. thereby, ushering in dark chocolate on sticky toffee, while puck tamping a quad-sized shot in back. there’s a pastiness in the peripheral that fastens the bourbon adhesion to coffee beans. coupled with, an aerated basecoat for raisin molasses gems, while strolling cold deciduous forests, as red maple and birch bark circumference pine resin. the barrel interiors coat figs and prunes beneath, while malt soothes midriffs above, before synergizing cask complexions. accordingly, a caramel crème brûlée middle with a touch of frangipane/hazelnut praline, while the blend puts notice on vanilla oak staves. the furtherance becomes rightly victimized, by the prolonged exposure, where opportunities pit meaty leather to spice-pipe tobacco, as marshmallow fondant faints to the barreled derived coconut. this progresses to sawn wood, from the recoiled temperate woodlands, as a balminess curbs brandy to the dried fruit shifts and hard chimes. in the interim, an oak sediment lingers with a dry hop bite amongst ricocheting malt, as bourbon pitches flat densities to the rhythm behind (soft) tannins', '\n', '\nt: a proactive start on clean maple that measures a light bourbon dictation against roasted grains, as esters serenely interweave. the blend fondues oak atop barhi dates and pain aux raisins, while summersaulting around prunes, before paying heed to lemberger grapes. that aside, foretaste is mainly situated on rich ganache over maple poffertjes, as a robust earthiness tends juneberries to dark rosin cascades. mid-palate opens malt to bready dexterities with reacting nuts/walnuts, in the act of a polymer coalescence. chiefly, a league for barrel mechanics besides toasted grains, as the equidistant hovers around caramelized toffee and chocolate cordials. in a prolonged/timely struggle, the progression veers off of fudge fondant for more complex - wooded - polymers set to vanillin staves, and oaked-smoked book shelves. moreover, a greenhouse effect that becomes prevalent in the orchestration of deferred intervals. in light of oxygenating restfully across the hours, the blend incriminates bual, from madeira regions, and suggests charred figs with dried marzipan. in turn, a distantly placed roasted bite to the inclining warming degree, as the blend’s anatomy codas tarry skins with mozhee extractions', '\n', '\nm: a level of fatness that’s rich in fluidity, for levying a smooth, composited viscosity. the mechanics attend carbonation cautiously, by truncating the spectrum, for warming coordination behind that semi-tamed glueyness. such factors roadmap a weighing scale, as vitrics breath open air, and course a drying constitute. in passing, the approach offers an adhesiveness without taxing saccharinity, while protracting an earthly bite to waddle an exsiccation with light (caustic) tannin physiques', '\n', '\no: the framework provides a eurythmic nature on maple, with a backing around barrel warmth and an elusive sense to earthy livelihoods. in centering agenda, the woody hop influence remains docile to the gravity behind malts blended depth, yet prompts in for balance and refines ester institution on clocked time. consequently, forest fruits and backwoods are shrouded, by a tug-of-war sense of heft, but consciously linger with a palate fondness in step",0.0
797,Kentucky Brunch Brand Stout ,thanks for the pour azuelke!,0.0
798,Kentucky Brunch Brand Stout ,lots of maple and coffee notes. mild barrel presence.,0.0
799,Kentucky Brunch Brand Stout ,"draft pour at tg. ', '\n', '\npitch black with no head. not too thick. at the nose is heavy maple with some coffee. i didn’t really pick up any barrels though. the taste is likewise the same, heavy maple with coffee and chocolate. very little barrel as it warmed. medium bodied, perfect carbonation. not too thin nor too thick. overall: a standard ba breakfast stout. great beer overall but over hyped with ridiculous pricing. glad i had a draft pour which cost less per oz than the bottle. it seems to me it’s almost the same as mornin delight.",0.0
800,Kentucky Brunch Brand Stout ,"2020 vintage drank 10/22/21', '\nincredible smell as soon as bottle was opened. rich maple, chocolate, syrup breakfast in a glass. incredibly smooth. not a ton of bourbon flavor, and no alcohol burn. not as thick as some tg stouts like assassin, but still an incredible beer and glad i chased it. definitely one of the best",0.0
801,Kentucky Brunch Brand Stout ,"""2020 vintage acquired during the pandemic. it was everything i'd hoped it would be and worth the drive to track it down. wonderful aroma and such a smooth taste. very few live up to the hype but this one did.""",0.0
802,Kentucky Brunch Brand Stout ,there isn’t a better stout put there! see my untappd @c b for full review and picture.,0.0
803,Kentucky Brunch Brand Stout ,"long time waiting to tick this one, and i have to say - pretty underwhelmed. its delicious as far as maple syrup goes, but overall it was lacking in complexity. barrel was light and not much else. nice mouth feel and long finish.",0.0
804,Sosus ,"22oz bottle - review from notes', '\n', ""\ni've been meaning to get my hands on this one. a double ipa from one of my favorite ipa-making breweries. and this doesn't disappoint, with massive pine and floral notes. smells (and tastes?) like a bottle of pine-sol"", '\n', '\ngreat stuff",0.0
805,Sosus ,"a: medium haziness of orange for coloring with a white soapy foam composition of one inch. sticky strands of lacing. strong carbonation factor.', '\n', '\ns: really sweet sugary peaches, watermelon and guava. a bit of strawberry-lemonade. good strength. has a bit of juicy gatorade flair. ', '\n', '\nt: dry flowery hopping, citrus, and orange grind with a bready malting. ', '\n', '\nm: bready malty consistency for mouthful. ', '\n', '\no: overall loved the nose, fruity and berry like, fresh, wet and gatorade like. the flavor was a bit less impressing, less complexed and basic.",0.0675737378399486
806,Sosus ,"review 1491', '\n', '\ni enjoy toppling goliath beers, i have yet to try their darker beers. the best by date is in a week, i need to get this one gone. the beer is 44 degrees and served in a tulip glass. the pour created a bright white foamy and airy two-fingered head. the dissipation of the head left abundant lacing on the glass. the color of the beer is srm 5, pale straw, with golden hues. the beer is mostly clear with some haziness lurking within. the appearance of the beer is elegant. ', '\n', '\nthe initial aromas in the beer are pine needles, grapefruit rind, floral esters, and herbal. nosing further in the glass, i detect toasted bread crust, lightly toasted malts, oranges, lemons, papaya, and a touch of solvent. ', '\n', '\nthe flavors in the beer are grapefruit, oranges, melons, lemons, guava, pineapple, herbal, floral esters, bready, lightly toasted malts, pine needles, phenols, wet grass, and peaches. ', '\n', '\nthe mouthfeel of the beer is carbonated, astringent, and crisp. ', '\n', '\nthe body of the beer is medium, medium-plus carbonations, and a fuller finish. ', '\n', '\nthe one thing that is off-putting in this beer is the carbonation, it is strong, bubbly. the flavors of the hops are wonderful but bitter with a steady malt backbone. a pleasant dipa, not sure it is worth the high score that it has. i have better dipas with the harmony finessed.",0.0
807,Sosus ,nice dark yellow color. strong citrus notes and very hoppy. a lot of sediment at the bottom. definitely a bit weird to have that much but overall a very tasty double ipa.,0.0
808,Sosus ,"""maybe it was an off can or i was just not in the right mood, but my first exposure to this last week (from tavour) was very meh, especially compared to the other tg offerings i've had. fortunately i have a couple more cans and will try again soon."", '\n', '\nbitterness was really the only thing that stood out to me.",0.0
809,Sosus ,"pineapple indeed on the nose. sharp pine gives way quickly to fruit and a slight, subtle sweetness that finishes dank. a depth in this beer.",0.0
810,Sosus ,"nice beer! guava, pineapple, and hoppy bitterness. good stuff!",0.0
811,Sosus ,"l: a pale murky yellow, with a slight greenish and warm orange tints. two fingers of stark white sticky foam with great retention and some splotches and wide bands of lace on the glass. the lacing is really beautiful.', '\n', '\ns: earthy papaya, and greener aromas such as green papaya and underripe pineapple. both piney and peppery.', '\n', ""\nt: still insanely bitter on the palate, but the other flavors are quite soft in contrast. and wow that bitter dryness goes on and on. i do like it though. most would not pound this back - it's a sipper."", '\n', '\nf: smooth and mostly dry. medium weight and decent carbonation.', '\n', ""\no: i rarely call anything too bitter. this one is pushing limits. overall i don't think it's my favorite from tg, (that might be scorpius morchella) but it is a really nice drink, that i hope to repeat.""",0.06415002990995843
812,Sosus ,pours cloudy amber with a bunch of floaties drifting around inside. aroma is hoppy citrus. taste is hop bitter with some citrus notes. feel is a bit astringent but not unpleasant. overall it’s an interesting hoppy dipa.,0.0
813,Sosus ,"pours a semi translucent golden color with a nice egg shell colored head, which if left undisturbed turns into little cream like dollops,a noticeable amount of sediment is present. this is a very fresh beer. smells like mild fruit loops,fresh grass ,some conifer.taste pineapple bread like profile, the mosaic hop is definitely well showcased in a subtle malt bill, almost wanting a bit more malt. feels medium body, finishes juicy.overall a very good dipa showcase beer. revision: 3/22/21, this beer is tasty but the amount of sediment on the bottom of a teku glass looks about 2 teaspoons. it sort of turns me off. is it yeast? some hop pieces? not really sure.",0.0
814,Sosus ,"canned 12/24/20. pours a moderately hazy light gold, robust 2"" egg shell head with excellent thick lacing. nose is dank, juicy, and hempy, even nearly two months. out. tropical fruit, mango juice. thyme, pine, poultry spices. only the smallest hint of rawness from the hops deep in the nose. the taste is more subdued than the powerful nose; slight oily, spicy, resinous, and bitter notes throughout, even numbing like a sichuan peppercorn. moderate juicy sweetness, but the hop spiciness is strong enough to prevent it from taking a leading role. mouthfeel is typical - round and soft, light carbonation. i was more impressed with the aroma than the taste, but its spiciness was enjoyable.",0.0
815,Sosus ,"the brew pours a cloudy orange with a 2 cm foam cap. the foam is fine. ', '\nthe aroma is pungent. tropical fruit is featured. ', '\nthe flavor is full with mango, orange and guava. the hop bitterness is moderate, but not harsh. ', '\nthe mouthfeel is very soft and smooth. ', '\nthis is a very enjoyable quaff.",0.1803339269334865
816,Aurelian Lure ,"hazed golden straw with a finger-and-a-half of near-white foam head with tightly knit bubbles. some modest, sloppy lacing clings to the sides of the glass before sliding back down into the crown and wisp.', '\n', '\nrefined barnyard aroma with hints of hay, lemon and apricot fruit roll-ups.', '\n', '\ndelightful taste of super-juicy dried apricot layered over a slightly sour, slightly funky barnyard-and-lemon base. there’s maybe a little white wine. maybe a little oak. the tartness and acidity comes in on the backend, and is somewhat lighter than i expected. really superb.', '\n', '\nsoft, mildly creamy mouthfeel with tight carbonation.', '\n', '\none of the juiciest, softest-feeling sours i’ve had the pleasure of drinking. the acidity really isn’t over the top at all. i love this.",0.06262242910851495
817,Montmorency Vs Balaton ,"this is one of the best beers on the planet. my favorite beer is lou pepe kriek, and while of course nothing can replace lpk, this is as close as you’ll find anywhere outside of brussels.', '\n', '\nin the spirit of ba i’m tempted to use a bunch of pretentious adjectives to describe its color, flavor, mouthfeel, etc., but the truth is you really don’t any of that. just find it.",0.0
818,Montmorency Vs Balaton ,"this is an excellent christmas eve beer. first it has a great color for christmas and the cherry and warm spice taste is perfect for the holiday. ', '\n', '\nbought the bottle of this during the pandemic when it was made possible to order and pick up. this beer pours a beautiful reddish purple color with a nice effervescent white head and excellent initial curtain lacing. intense tart cherry smell and taste with warm spice flavors and a nice earthy funk. enjoyed it very much!', '\n', '\nhad the latest batch on 6/5/22 from tap at the brewery. the latest version lives up to previous. detected a bit of rich vanilla as well. really a great beer.",0.0
819,Montmorency Vs Balaton ,"a: pours up a murky reddish grape hue, with a quickly receding, white, one finger head.', '\ns: immediate, cherries and notes of funk and tannic oak. there is something here also that comes off a bit like sugary cereal.', '\nt: surprisingly subdued, it is sour, but not brutally so, and the cherry is certainly there but i got some baking spice, what seems like cinnamon in the finish and definite (although more subtle) funk . there are also some other more subtle notes of dark fruit and oaky tannins.', '\nm: surprisingly full, but still bone dry.', '\no: this is an interesting beer, it is much more subtle, nuanced and complex than i was expecting it to be. full disclosure, i’m not a real kriek/cherry sour fan, so i bought this on reputation alone and while i don’t think my mind has been changed about kriek, i do think this beer is more than the sum of its parts and has some nice complexity to offer. i think the risk and often the temptation with a flavor as big and assertive as cherry is to let it do all the heavy lifting because it tends to be such a people pleaser on its own. fruited sour beer has never been my thing and it’s still not, but i will say that if more these beers handled their subject with the grace and restraint on display here, i would be more inclined to buy them.",0.0
820,Montmorency Vs Balaton ,"bottled feb 2019', '\nconsumed 5/9/21', '\n', '\nso excited to try this. the be had an atrial before and it ranked up there as one of my favorite wild ales ever. upon pouring it, it looks beautiful. love the color. i’m super disappointed on the nose though. i get a bit of funk and cherrry, but it’s very muted. on the palette though it’s more pronounced. it has a wonderful balance of cherry but could use more bret funk for my preference. i probably like the funk more than most people though. there’s a wonderful balance of sweet and tart with the cherries too. a lovely beer overall. probably not my top 2-3, but worth the word class ratings.",0.0
821,Montmorency Vs Balaton ,"l:. pours a bright ruby red with a small pinkish head and no lacing, very pretty beer.', '\n', '\ns:. lots of jammy sweet cherry, cinnamon, and oak, with a tart cherry lingering in the background.', '\n', '\nt:. jammy cherry comes first followed by cinnamon cobbler crust, and then a quite dry tart cherry to contrast and balance it out.', '\n', '\nf:. dry and lower carbonation.', '\n', '\no:. i love the interplay between the two different cherries.",0.0
822,Montmorency Vs Balaton ,"4.3/5: the first sip disappoints, but afterwards it reveals delightful nuances of tart cherries, cinnamon, graham cracker, and nutmeg",0.0
823,Montmorency Vs Balaton ,"batch #7 poured from fridge temp on 9/26/2020 ', '\n', '\npours a ruby red with a small white head that leaves a ring of lacing. ', '\n', '\nnose is of strong sweet and sour cherry, cinnamon, oak, and vanilla, floral cherry. ', '\n', '\ntaste follows the nose with sweet cherry, cinnamon, mild oak, mild vanilla, cherry blossom, vinegar. ', '\n', '\nfeel is light/medium body and hits the tip of the tongue with a burst of carb. ', '\n', '\noverall, excellent wild that utilizes two great and contrasting cherries that blend well together.",0.0
824,Montmorency Vs Balaton ,"unbelievably huge thanks to anthony for this massive want of mine. very excited. ', '\n', ""\n500ml bottle - b6 (feb. '19) poured into a fancy tulip at 48°f. "", '\n', ""\npours an almost unbelievable glowing ruby red - i'm talking the sorcerer's stone red. highly polished, highly reflective, mesmerising to stare at glowing ruby gemstone red - clear, but not crystal. a finger of quick, loose, just-slightly-pink head builds up, and then quickly reduces to a thin soapy collar. some slow effervescence can be seen. "", '\n', ""\nnose: there are average cherry wild ales, and there are cherry wild ales that you can just tell are something incredible by the aroma. this is in the latter category. the amount of cherry on the nose is borderline unreal and saturated, while being entirely organic in nature. not only is this a cherry bomb aroma, but what is really impressive is how both the montmorency and the balaton cherries seem to translate. there is some intensely sweet, ripe, juicy balaton character, lending an almost maraschino cherry on top of a maraschino liqueur note, bursting with big, deep, dark cherry juice, while the montmorency cherries lend that floral, fresh, tangy cherry note, with a touch of stem, pit, and even cherry blossom. there is also a healthy amount of oak, and, along with the cherries, seems to lend this subtle cinnamon spice note, with just a whisper of oaky vanillins. there is a suggestion of acidity, but it doesn't singe the nose when inhaling, and there's very little earthy or barnyard funk. just some wet oak, leather, old parchment, dusty attic, and a hint of brett. the cherries obscure any real serious funk or acidity that may lie beneath. there's a touch of gently toasty grain beneath everything, which is the icing on the cake. "", '\n', ""\npalate: first thing, from the very first sip, it isn't bracing sourness that hits, it isn't tannic oak, it isn't malt, it's sweet and tart ripe cherry flesh. the deep, bold balaton sweetness greets the palate, giving up its sweet juicy goodness, while never coming across as artificial, cough syrupy, sticky, or overly sweet. this sweet cherry juice flavour unfurls to eventually reveal the montmorency character beneath. the montmorency is not quite as deep, bold, and saturated with juicy sweetness, but it provides a slightly less ripe, slightly fruitier character, that brings japanese cherry blossom, a bit of plum, a hint of cherry potpourri, cinnamon/amburana wood spice, and a bright, natural, almost slightly unripe cherry tartness to the table. in addition to this subtle fruity tartness, the acidity lends a near-perfect degree of sour. it really isn't bracing, puckering, or blinding in any way. make no mistake, this is a sour ale, no question about it, but it isn't midwest sour. there is some lemony lacto pucker, a bit less of some acetic pedio bite, and a bit more of some tart, funky, mineralic brett, lending not quite salinity, and definitely not sweat, but that classic restrained brett tang, along with some musty wet wood, a little hint of bandaid, and that classic bretty stone fruit pit note. the high degree of minerality paired with the bandaid note and the deep cherry really gives this a little hint of a kriek vibe. the tartness has a quick downward curve, allowing some really wonderful oak to appear before the finish, paired with a hint of vanilla, a hint of baking spice, a hint of caramel, and a hint of brown sugar. the sourness takes a far back seat, revealing some more dusty brett, and then finally, the ever-so-slightly sweet toasted grain base reveals itself, with a wonderful melding of grainy wheat and round malty barley, cereal grains, essence of cherry, and gently tannic oak linger on and conclude the finish. "", '\n', ""\nmouthfeel/body: mvb is light, crisp, and snappy by nature, though the mild to moderate cherry sweetness and slight bit of malt body push this a bit closer to medium-bodied territory. effervescence is surprisingly low. it isn't flat, but rather lazy and slow. one might expect this to be a super fizzy, champagne-like experience, but that is not the case, which also contributes to a slightly fuller feel. soft, round, and even quite juicy upfront, the ale is not scrubbing, and even feels somewhat smooth. the oak in the finish provides some tannicdrying as the sweetness fades, but the ale itself isn't tannic or ultra-dry. "", '\n', '\noverall: this is a really remarkable cherry wild ale, and an absolute triumph from jester king. the perceivable differences between the montmorency and balaton cherries is a work of art, and the structure, balance, and progression of the ale is nothing short of impressive. the acidity is forward, but kept in check, the sweetness makes a statement up front, and then takes a supporting role, the oak and microflora influence walks a tightrope right down the middle of balanced, and the subtle malty, grainy base beneath it all is something that i always look for, but rarely get in highly acidic ales. this is just absolutely world class.",0.0
825,Atrial Rubicite ,"2020 vintage (blend 10/april 2020); consumed on 7/31/2022', '\n', '\npours a stunningly vivid, blood-red hue sporting deep ruby highlights along with a short-lived finger of fluffy, soft magenta foam; a few islands of paper-thin cap are temporarily encompassed by an equally thin collar and minimal-no lacing holding to the walls of the glass with any longevity.', '\n', '\naroma is awash in fresh raspberry jam as silky vanillins underscore a gentle funk; wisps of sangiovese impress an increasingly juicy red grape must, while oaky, lacto-funk evolves in turn over time.', '\n', '\ntaste brings raspberry jam cut with a level lacto-funk upfront; red jolly rancher is eased with subtle dry oak imparting red wine tannins and subtle minerality over the mid-palate and into the back end, where musty, wet basement undertones are interspersed along the finish.', '\n', '\nmouthfeel offers a medium-light body with a subdued, moderate carbonation; a glossy lacto-cooling washes waves of funky brightness over the palate, while a tannic wetness lingers on the back end, drying quietly into the close.', '\n', '\njammy raspberry reverberates through a tannic silk and soft, funky underscore, leaving a wild ale perceptively hybridized by waves of dense fruit saturating rustic subtleties; a playfully approachable complexity throughout.",0.04550157551932901
826,Atrial Rubicite ,"#94, good stuff!",0.0
827,Atrial Rubicite ,"look - love the thick raspberry puree look', '\nsmell - great raspberry tartness ', '\ntaste - fantastic raspberries with it being tart but not overly tart', '\nfeel - medium full body and a littler carb but still really nice', '\noverall - just delicious",0.0
828,Atrial Rubicite ,"deep purple color with good lacing. lots of raspberries in the taste, with some earthiness as well as farmhouse taste. solid beer, and definitely tasty!",0.0
829,Double Barrel Jesus ,"2015 bomber into a tulip ', '\nabout as pretty a beer as i’ve ever seen. pitch black with a 1-finger khaki head leaving lovely lacing. ', '\n', '\nnose is roasted malt, chocolate, vanilla, bourbon. on the palate- more roast and much heat followed by a long oaky finish. huge body. thick and creamy. great old school big bba stout.', '\n', '\n240th beer on the ba top 250. surprisingly hard to track down.",0.0
830,Double Barrel Jesus ,"""i tried this alongside my previous favorite beer - the evil twin aún más a jesús. this was clearly better. unfortunately, i tasted close to 20 other top rated beers that day, and i didn't take any notes for a thorough review. but i know my scoring is accurate, as this and the aún más a jesús were the first two beers i tasted that night. to me, this is the best of the best.""",0.0
831,Double Barrel Jesus ,"2016 vintage; drank 2/24/17 @ the yarchives. ', '\n', '\nmotor oil black appearance. ', '\n', '\nminimal tan head; no lace. ', '\n', '\nmarshmallow, milk chocolate, cognac & mild oak notes in the nose. ', '\n', '\nmedium thick mouthfeel. ', '\n', '\nwhiskey & fudge flavors up front; marshmallow & oak notes on the finish. ', '\n', '\nbold flavors here, but it was a hint too boozy for me to love. close but not quite great.",0.0
832,Clare's Thirsty Ale ,"untappd backlog, from 10/12/2019.",0.0
833,Clare's Thirsty Ale ,"""the last thing i expected to be at fobab was an old whale i never thought i would tick, but here we are and i'm so happy!"", '\n', ""\ndespite all that, i can settle myself and dig in. as i do, here in this 8 ball black, short mocha headed ale, i get chocolate raspberry sticks and not a ton of barrel. there's just a little bite of slightly herbal wood, which i think more than anything helps to bring us to a powder dry finish."", '\n', ""\ni can see how this would have made the news in its heyday (see what i did there?), but in today's world of absolute confections and bombastic feats of oak, it's quite underwhelming.""",0.0
834,Clare's Thirsty Ale ,can courtesy of johnnyhops.,0.0
835,Clare's Thirsty Ale ,"part of the wonderful deluge of midwest goodies sent my way by @fbarber during nbs bif #13.', '\n', '\ngorgeous pour. body traps light. completely dark. lovely finger of soft dark brown foam. quite the beaut.', '\n', ""\nnose has lovely rich velvety espresso with vanilla and milk chocolate and sure enough there's a hint of raspberries layered in there as well. inviting."", '\n', ""\nthe berries are much more prevalent here, beginning at the first sip. it starts off as just kind of a general berry/fruit sweetness that builds alongside the other components i will get to in a moment to reveal a jammy decidedly raspberry note. we'll come back to this later. the build alongside this has silky espresso and dark chocolate as well as a hint of vanilla and spice and oak from the barrel. this brings us back to the raspberry. you know how raspberries are actually kind of tart alongside their juicy sweetness? it's one of the great things about them, is they offer a balance and a range of experience, and that presents here. the finish has some bitter from the coffee, and a bit of pucker that feels like the raspberry tartness joining the oakiness of the barrels and a bit of alcohol astringency (that works well in this situation to accentuate the other flavours listed there) to give it a little 'ooh!' to the finish. really enjoyable."", '\n', ""\nbody is velvety smoothe, and that tart finish i descibe above fades to leave behind some of the dark chocolate bitterness and a slight reminder of the alcohol contained therein. would not descibe it as hot, but it isn't shy about it's double digit abv."", '\n', ""\ni'm really enjoying this. raspberry and chocolate are such a natural seeming pairing, but i feel like i still don't see it quite as often as i'd expect, in beer. i think it really really works well here, and am grateful to have had the opportunity to try it. thanks frank!""",0.036810508691615514
836,Clare's Thirsty Ale ,"2021 release. great smell of raspberry jam right upon cracking the can. dualing raspberry and cocoa powder on the palate, with a shot of bourbon as a chaser. excellent barrel character. good legs for 12% abv, but slightly thinner than expected.",0.0
837,Clare's Thirsty Ale ,so much raspberry. made me think of chocolate covered raspberry with just a little bourbon,0.0
838,Clare's Thirsty Ale ,"appearance - poured into a sampler, the beer was a murky deep black color with a dark tan head. ', '\n', '\nsmell - raspberries were strong in the nose, paired with a definite bourbon presence. ', '\n', '\ntaste - raspberry is tough to capture in a beer. the raspberry seemed fresh, without overdoing it or making it seem artificial. the sweetness is balanced by roasted malts and a little bourbon sting. the finish was slightly warming, though never overly sweet. ', '\n', '\nmouthfeel - before there were slushies with gobs of fruit puree, haymarket made a nice thick stout with fruit. ', '\n', '\noverall - i enjoyed this beer as the raspberries were well presented and not artificial tasting.",0.0
839,Clare's Thirsty Ale ,wakefest 2019; well balanced with raspberries on the backedge,0.0
840,Clare's Thirsty Ale ,"pours black with a finger of mocha head.', '\nsmells of dark roasted malts, dark chocolate, dark fruits, vanilla, light barrel.', '\ntaste is dark chocolate, huge fresh raspberry, vanilla, barrel, dark fruits.', '\nfull enough body, good carb levels.', '\noverall an excellent fruited stout!",0.0
841,Ghost In The Machine - Double Dry-Hopped ,"appearance: arrives a hazy golden color with a one finger head; good retention and clumpy lacing', '\n', '\nsmell: ruby red grapefruit with stone fruit elements', '\n', '\ntaste: very juicy. with nectarine and peach elements emerging; ruby red grapefruit, through the middle, with some pith and a hint of pepper; long lasting finish', '\n', '\nmouthfeel: medium to full body with moderate carbonation', '\n', '\noverall: lives up to its reputation",0.0
842,Ghost In The Machine - Double Dry-Hopped ,"pours a hazy golden color with a nice head and lacing', '\naroma has very generous citrus and tropical hints', '\nthe taste follows the nose with a very well balanced citrus and tropical flavor', '\na medium bodied decently carbonated beer', '\na great ipa",0.0
843,Ghost In The Machine - Double Dry-Hopped ,"16oz. can into a founders snifter. ', '\n', ""\npours a pale pastel yellow with a coarse 0.5 finger white head. nose is citrus, pear, and apple. all underripe. actually a bit more muted than i thought it would be. some cane sugar and starfruit in there as well. beer opens grapefruit, pear, and apple. an interesting take on the tropical fruit flavor profile. the middle yields notes of citrus, a touch of grassiness, and more pear skin. end is more pear, apple, and citrus fruit. finish bone dry with an aftertaste of citrus rind. body is light to medium with ample carbonation. prickly and foamy in the mouth and aggressive going down. probably the dryest beer i've had to date. a long, lingering aftertaste. "", '\n', '\ngood, not great. that body is something to experience though.",0.0
844,Ghost In The Machine - Double Dry-Hopped ,"pours a very cloudy yellow color with a small foamy head. juicy, juicy, citrus, and piney aroma. it smells so fresh. canned on 11/11/21. this has a nice piney green aroma. taste is still green. very piney and citrus. super good. light to medium bodied with moderate carbonation. light to medium bodied with moderate carbonation.",0.0
845,Ghost In The Machine - Double Dry-Hopped ,"a - pours a cloudy bright yellow with a thin white head. light soapy lacing.', '\n', '\ns - aroma is orange and grapefruit.', '\n', '\nt - the taste is orange, pineapple, grapefruit and nice bitter dank finish.', '\n', '\nm - medium body with medium carbonation. creamy mouthfeel with a soft dry finish.', '\n', '\no - top notch ddh neipa,",0.0
846,Ghost In The Machine - Double Dry-Hopped ,"look - yellow slight orange thick with a great white head', '\nsmell - juicy with so much citrus and dank', '\ntaste - slightly bitter juicy citrus and less dank than the smell', '\nfeel - creamy medium carb with a medium full body', '\noverall - tasty but over-hyped in my opinion",0.0
847,A Deal With The Devil - Double Oak-Aged ,"2022', '\n', '\ndrinking this is comparable to drinking cold brew coffee concentrate that i forgot to water down. the intensity of flavors makes this absolutely unique. the relatively short time in the barrels seems to leave the oaky depths and nuance behind in favor of a massive straight up bourbon presence. this works well with the strong toffee and raisin base. this does not represent my favorite approach to double barrel barleywine, i will continue to buy multiples of everything kane offers at a fraction of the price while this is a one and done purchase. but, these are flavors i enjoy at intensity levels that no one else offers. if you are curious, i say try this once. this is leaps and bounds better than wendigo.",0.0
